issue_id,risk_level,trial_blocker,issue_type,cost_item_id,related_item_ids,status,source,item_name,spec,unit,price,quote_usage_count,latest_quote_used_at,evidence,suggested_action,owner,done,notes
BIZ2T-0102,low,no,similar_active_items,107,"107,108",active,imported,墙面水泥砂浆湿贴石材,"1、规格板
2、10mm厚水泥膏粘贴，不含水泥砂浆找平层。",㎡,59.0333,0,,"{""left"": {""category"": ""第四章、墙柱面工程"", ""client_auxiliary_material_price"": 11.0, ""client_labor_price"": 59.84, ""client_main_material_price"": null, ""client_tax_excluded_price"": 78.0, ""crew_benchmark_price"": 65.0, ""id"": 107, ""item_name"": ""墙面水泥砂浆湿贴石材"", ""notes"": ""编号: 4-36\n计算规则: 按实做面层面积计算\n工作内容: 1、清理基层、刷水泥浆、抹结合层、刷粘结剂、镶贴块料、砂浆勾缝。\n2、磨光、擦缝、打蜡、养护。\n对甲备注: 如采用甲供粘结剂铺贴，辅料扣除水泥膏费用9元及相应取费\n劳务备注: （对乙）如采用甲供粘结剂铺贴，辅料扣除水泥膏费用6.48元及相应取费"", ""price"": 59.0333, ""source"": ""imported"", ""spec"": ""1、规格板\n2、10mm厚水泥膏粘贴，不含水泥砂浆找平层。"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 9.16667, ""subcontract_composite_price"": 59.0333, ""subcontract_labor_price"": 49.8667, ""subcontract_main_material_price"": 0.0, ""unit"": ""㎡""}, ""right"": {""category"": ""第四章、墙柱面工程"", ""client_auxiliary_material_price"": 17.0, ""client_labor_price"": 75.2488, ""client_main_material_price"": null, ""client_tax_excluded_price"": 101.0, ""crew_benchmark_price"": 85.0, ""id"": 108, ""item_name"": ""墙面水泥砂浆挂贴石材"", ""notes"": ""编号: 4-37\n计算规则: 按实做面层面积计算\n工作内容: 1、清理修补基层、刷浆2、选料、钻孔成槽、镶贴面层、穿丝固定。3、调制砂浆、灌砂浆、磨光、擦缝、打蜡、养护。"", ""price"": 77.6351, ""source"": ""imported"", ""spec"": ""1、规格板 \n2、灌浆20mm厚1：2.5水泥砂浆,不含水泥砂浆找平层。采用挂铜丝做法"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 14.3069, ""subcontract_composite_price"": 77.6351, ""subcontract_labor_price"": 63.3282, ""subcontract_main_material_price"": 0.0, ""unit"": ""㎡""}, ""similarity"": 0.9}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0103,low,no,similar_active_items,111,"111,112",active,imported,砌内墙灰砂砖,"1、120mm厚
2、M5.0水泥砂M5.0红砖/灰砂砖（",㎡,39.3788,0,,"{""left"": {""category"": ""第四章、墙柱面工程"", ""client_auxiliary_material_price"": 6.0, ""client_labor_price"": 32.0424, ""client_main_material_price"": 25.7657, ""client_tax_excluded_price"": 70.0, ""crew_benchmark_price"": 43.2, ""id"": 111, ""item_name"": ""砌内墙灰砂砖"", ""notes"": ""编号: 4-40\n计算规则: 按实做面层面积计算\n工作内容: 砖墙:运料、淋砖、调铺砂浆、砌砖、安放垫块、木砖、铁件等,砖旋、砖过梁、砖拱包括制作、安装及拆除模板"", ""price"": 39.3788, ""source"": ""imported"", ""spec"": ""1、120mm厚\n2、M5.0水泥砂M5.0红砖/灰砂砖（"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 3.70286, ""subcontract_composite_price"": 39.3788, ""subcontract_labor_price"": 19.7748, ""subcontract_main_material_price"": 15.9011, ""unit"": ""㎡""}, ""right"": {""category"": ""第四章、墙柱面工程"", ""client_auxiliary_material_price"": 10.0, ""client_labor_price"": 39.9245, ""client_main_material_price"": 34.1586, ""client_tax_excluded_price"": 92.0, ""crew_benchmark_price"": 64.8, ""id"": 112, ""item_name"": ""砌内墙灰砂砖"", ""notes"": ""编号: 4-41\n计算规则: 按实做面层面积计算\n工作内容: 砖墙:运料、淋砖、调铺砂浆、砌砖、安放垫块、木砖、铁件等,砖旋、砖过梁、砖拱包括制作、安装及拆除模板"", ""price"": 59.2237, ""source"": ""imported"", ""spec"": ""1、180mm厚\n2、M5.0水泥砂M5.0红砖/灰砂砖"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 7.04348, ""subcontract_composite_price"": 59.2237, ""subcontract_labor_price"": 28.1207, ""subcontract_main_material_price"": 24.0595, ""unit"": ""㎡""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0104,low,no,similar_active_items,116,"116,118",active,imported,地弹簧,BTS65（轻型）最大承重100KG,个,522.314,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 575.0, ""client_tax_excluded_price"": 633.0, ""crew_benchmark_price"": 575.0, ""id"": 116, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-1\n对甲备注: 多玛牌多玛牌及其他同等牌子（含安装费）"", ""price"": 522.314, ""source"": ""imported"", ""spec"": ""BTS65（轻型）最大承重100KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 522.314, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 522.314, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 287.5, ""client_tax_excluded_price"": 316.0, ""crew_benchmark_price"": 288.0, ""id"": 118, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-3\n对甲备注: 皇鼎品牌（含安装费）"", ""price"": 262.025, ""source"": ""imported"", ""spec"": ""HD-302A（轻型）最大承重110KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 262.025, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 262.025, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0105,low,no,similar_active_items,116,"116,119",active,imported,地弹簧,BTS65（轻型）最大承重100KG,个,522.314,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 575.0, ""client_tax_excluded_price"": 633.0, ""crew_benchmark_price"": 575.0, ""id"": 116, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-1\n对甲备注: 多玛牌多玛牌及其他同等牌子（含安装费）"", ""price"": 522.314, ""source"": ""imported"", ""spec"": ""BTS65（轻型）最大承重100KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 522.314, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 522.314, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 1000.0, ""client_tax_excluded_price"": 1100.0, ""crew_benchmark_price"": 1000.0, ""id"": 119, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-4\n对甲备注: 皇鼎品牌（含安装费）"", ""price"": 909.091, ""source"": ""imported"", ""spec"": ""HD-305A（重型）最大承重300KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 909.091, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 909.091, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0106,low,no,similar_active_items,118,"118,119",active,imported,地弹簧,HD-302A（轻型）最大承重110KG,个,262.025,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 287.5, ""client_tax_excluded_price"": 316.0, ""crew_benchmark_price"": 288.0, ""id"": 118, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-3\n对甲备注: 皇鼎品牌（含安装费）"", ""price"": 262.025, ""source"": ""imported"", ""spec"": ""HD-302A（轻型）最大承重110KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 262.025, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 262.025, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 1000.0, ""client_tax_excluded_price"": 1100.0, ""crew_benchmark_price"": 1000.0, ""id"": 119, ""item_name"": ""地弹簧"", ""notes"": ""编号: 5-4\n对甲备注: 皇鼎品牌（含安装费）"", ""price"": 909.091, ""source"": ""imported"", ""spec"": ""HD-305A（重型）最大承重300KG"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 909.091, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 909.091, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0107,low,no,similar_active_items,122,"122,123",active,imported,地锁（锁夹）12MM,us10,个,704.132,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 775.0, ""client_tax_excluded_price"": 853.0, ""crew_benchmark_price"": 775.0, ""id"": 122, ""item_name"": ""地锁（锁夹）12MM"", ""notes"": ""编号: 5-7\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 704.132, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 704.132, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 704.132, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 875.0, ""client_tax_excluded_price"": 963.0, ""crew_benchmark_price"": 875.0, ""id"": 123, ""item_name"": ""地锁（锁夹）15MM"", ""notes"": ""编号: 5-8\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 795.042, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 795.042, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 795.042, ""unit"": ""个""}, ""similarity"": 0.9}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0108,low,no,similar_active_items,122,"122,124",active,imported,地锁（锁夹）12MM,us10,个,704.132,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 775.0, ""client_tax_excluded_price"": 853.0, ""crew_benchmark_price"": 775.0, ""id"": 122, ""item_name"": ""地锁（锁夹）12MM"", ""notes"": ""编号: 5-7\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 704.132, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 704.132, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 704.132, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 933.333, ""client_tax_excluded_price"": 1027.0, ""crew_benchmark_price"": 933.0, ""id"": 124, ""item_name"": ""地锁（锁夹）19MM"", ""notes"": ""编号: 5-9\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 847.906, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 847.906, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 847.906, ""unit"": ""个""}, ""similarity"": 0.9}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0109,low,no,similar_active_items,123,"123,124",active,imported,地锁（锁夹）15MM,us10,个,795.042,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 875.0, ""client_tax_excluded_price"": 963.0, ""crew_benchmark_price"": 875.0, ""id"": 123, ""item_name"": ""地锁（锁夹）15MM"", ""notes"": ""编号: 5-8\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 795.042, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 795.042, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 795.042, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 933.333, ""client_tax_excluded_price"": 1027.0, ""crew_benchmark_price"": 933.0, ""id"": 124, ""item_name"": ""地锁（锁夹）19MM"", ""notes"": ""编号: 5-9\n对甲备注: 多玛牌多玛牌及其他同等牌子"", ""price"": 847.906, ""source"": ""imported"", ""spec"": ""us10"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 847.906, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 847.906, ""unit"": ""个""}, ""similarity"": 0.9}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0110,low,no,similar_active_items,128,"128,129",active,imported,304#不锈钢上下夹（短夹）,,个,75.1812,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 83.3333, ""client_tax_excluded_price"": 92.0, ""crew_benchmark_price"": 83.0, ""id"": 128, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-13\n对甲备注: 规格、型号不同时单价另做调整"", ""price"": 75.1812, ""source"": ""imported"", ""spec"": """", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 75.1812, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 75.1812, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 105.417, ""client_tax_excluded_price"": 116.0, ""crew_benchmark_price"": 105.0, ""id"": 129, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-14\n对甲备注: 海福乐品牌"", ""price"": 95.4203, ""source"": ""imported"", ""spec"": ""IR 02 932.72.024\nIR 02 932.72.034"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 95.4203, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 95.4203, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0111,low,no,similar_active_items,128,"128,130",active,imported,304#不锈钢上下夹（短夹）,,个,75.1812,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 83.3333, ""client_tax_excluded_price"": 92.0, ""crew_benchmark_price"": 83.0, ""id"": 128, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-13\n对甲备注: 规格、型号不同时单价另做调整"", ""price"": 75.1812, ""source"": ""imported"", ""spec"": """", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 75.1812, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 75.1812, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 62.2917, ""client_tax_excluded_price"": 69.0, ""crew_benchmark_price"": 62.0, ""id"": 130, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-15\n对甲备注: 海福乐品牌"", ""price"": 55.9722, ""source"": ""imported"", ""spec"": ""HD-010-SS\nHD-020-SS"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 55.9722, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 55.9722, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0112,low,no,similar_active_items,129,"129,130",active,imported,304#不锈钢上下夹（短夹）,"IR 02 932.72.024
IR 02 932.72.034",个,95.4203,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 105.417, ""client_tax_excluded_price"": 116.0, ""crew_benchmark_price"": 105.0, ""id"": 129, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-14\n对甲备注: 海福乐品牌"", ""price"": 95.4203, ""source"": ""imported"", ""spec"": ""IR 02 932.72.024\nIR 02 932.72.034"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 95.4203, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 95.4203, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 62.2917, ""client_tax_excluded_price"": 69.0, ""crew_benchmark_price"": 62.0, ""id"": 130, ""item_name"": ""304#不锈钢上下夹（短夹）"", ""notes"": ""编号: 5-15\n对甲备注: 海福乐品牌"", ""price"": 55.9722, ""source"": ""imported"", ""spec"": ""HD-010-SS\nHD-020-SS"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 55.9722, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 55.9722, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0113,low,no,similar_active_items,131,"131,132",active,imported,304#不锈钢上下夹（长夹）-同门扇宽（800-900长）,,个,136.364,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 150.0, ""client_tax_excluded_price"": 165.0, ""crew_benchmark_price"": 150.0, ""id"": 131, ""item_name"": ""304#不锈钢上下夹（长夹）-同门扇宽（800-900长）"", ""notes"": ""编号: 5-16\n对甲备注: 规格、型号不同时单价另做调整"", ""price"": 136.364, ""source"": ""imported"", ""spec"": """", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 136.364, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 136.364, ""unit"": ""个""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 142.5, ""client_tax_excluded_price"": 157.0, ""crew_benchmark_price"": 142.0, ""id"": 132, ""item_name"": ""304#不锈钢上下夹（长夹）-同门扇宽（800-900长）"", ""notes"": ""编号: 5-17\n对甲备注: 海福乐品牌"", ""price"": 128.885, ""source"": ""imported"", ""spec"": ""IR 03 932.72.064"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 128.885, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 128.885, ""unit"": ""个""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0114,low,no,similar_active_items,141,"141,142",active,imported,10#钢化玻璃，304#不锈钢联墙材、合页、墙夹、拉杆、不锈钢拉手,平开门,㎡,310.771,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 341.667, ""client_tax_excluded_price"": 376.0, ""crew_benchmark_price"": 342.0, ""id"": 141, ""item_name"": ""10#钢化玻璃，304#不锈钢联墙材、合页、墙夹、拉杆、不锈钢拉手"", ""notes"": ""编号: 5-27\n对甲备注: 各户型卫生间"", ""price"": 310.771, ""source"": ""imported"", ""spec"": ""平开门"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 310.771, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 310.771, ""unit"": ""㎡""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 341.667, ""client_tax_excluded_price"": 376.0, ""crew_benchmark_price"": 342.0, ""id"": 142, ""item_name"": ""10mm钢化玻璃，304#不锈钢合页、墙夹，拉杆、不锈钢拉手"", ""notes"": ""编号: 5-28\n对甲备注: 各户型卫生间"", ""price"": 310.771, ""source"": ""imported"", ""spec"": ""平开门"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 310.771, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 310.771, ""unit"": ""㎡""}, ""similarity"": 0.9111}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0115,low,no,similar_active_items,144,"144,145",active,imported,10#钢化玻璃，304#不锈钢合夹、墙夹，不锈钢拉手,插顶,㎡,256.998,0,,"{""left"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 283.333, ""client_tax_excluded_price"": 312.0, ""crew_benchmark_price"": 283.0, ""id"": 144, ""item_name"": ""10#钢化玻璃，304#不锈钢合夹、墙夹，不锈钢拉手"", ""notes"": ""编号: 5-30\n对甲备注: 各户型卫生间"", ""price"": 256.998, ""source"": ""imported"", ""spec"": ""插顶"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 256.998, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 256.998, ""unit"": ""㎡""}, ""right"": {""category"": ""第五章、五金类安装工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": null, ""client_main_material_price"": 316.667, ""client_tax_excluded_price"": 348.0, ""crew_benchmark_price"": 317.0, ""id"": 145, ""item_name"": ""8#钢化玻璃，304#不锈钢合页、墙夹、不锈钢拉手"", ""notes"": ""编号: 5-31\n对甲备注: 用于保姆房卫生间"", ""price"": 288.458, ""source"": ""imported"", ""spec"": ""单门"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 288.458, ""subcontract_labor_price"": 0.0, ""subcontract_main_material_price"": 288.458, ""unit"": ""㎡""}, ""similarity"": 0.8889}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0116,low,no,similar_active_items,149,"149,150",active,imported,墙面、天花肌理漆,"1、刮甲供成品腻子两遍以上,干燥打磨
2、涂刷甲供封闭底漆
3、涂刷甲供肌理漆
4、采用专用工具批刮表面效果（仿布纹质感、浮雕喷点压花、浮雕喷圆点、玛雅效果质感、条形纹质感）",㎡,24.867,0,,"{""left"": {""category"": ""第六章、 油漆、涂料、裱糊工程"", ""client_auxiliary_material_price"": 3.0, ""client_labor_price"": 28.314, ""client_main_material_price"": null, ""client_tax_excluded_price"": 34.0, ""crew_benchmark_price"": 27.0, ""id"": 149, ""item_name"": ""墙面、天花肌理漆"", ""notes"": ""编号: 6-3\n计算规则: 按相应面层面积计算\n工作内容: 清理工作面、清扫、配浆、刮腻子、涂刷底油、磨砂纸、刷肌理漆、涂刷罩光漆、批刮表面效果等"", ""price"": 24.867, ""source"": ""imported"", ""spec"": ""1、刮甲供成品腻子两遍以上,干燥打磨\n2、涂刷甲供封闭底漆\n3、涂刷甲供肌理漆\n4、采用专用工具批刮表面效果（仿布纹质感、浮雕喷点压花、浮雕喷圆点、玛雅效果质感、条形纹质感）"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 2.38235, ""subcontract_composite_price"": 24.867, ""subcontract_labor_price"": 22.4846, ""subcontract_main_material_price"": 0.0, ""unit"": ""㎡""}, ""right"": {""category"": ""第六章、 油漆、涂料、裱糊工程"", ""client_auxiliary_material_price"": 3.0, ""client_labor_price"": 31.944, ""client_main_material_price"": null, ""client_tax_excluded_price"": 38.0, ""crew_benchmark_price"": 29.0, ""id"": 150, ""item_name"": ""墙面、天花肌理漆"", ""notes"": ""编号: 6-4\n工作内容: 清理工作面、清扫、配浆、刮腻子、涂刷底油、磨砂纸、刷肌理漆、涂刷罩光漆、批刮表面效果等"", ""price"": 26.6678, ""source"": ""imported"", ""spec"": ""1、刮甲供成品腻子两遍以上,干燥打磨\n2、涂刷甲供封闭底漆\n3、涂刷甲供肌理漆\n4、采用专用工具批刮表面效果（扇形纹质感、圆纹质感、树皮纹质感）"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 2.28947, ""subcontract_composite_price"": 26.6678, ""subcontract_labor_price"": 24.3783, ""subcontract_main_material_price"": 0.0, ""unit"": ""㎡""}, ""similarity"": 1.0}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
BIZ2T-0117,low,no,similar_active_items,157,"157,158",active,imported,50mm宽以内木线条油清漆（有造型的）,"1、清扫、磨砂纸、润油粉、刮腻子、刷底漆、面漆等
2、油漆为油性漆",m,7.00553,0,,"{""left"": {""category"": ""第六章、 油漆、涂料、裱糊工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": 6.897, ""client_main_material_price"": 3.6113, ""client_tax_excluded_price"": 12.0, ""crew_benchmark_price"": 8.0, ""id"": 157, ""item_name"": ""50mm宽以内木线条油清漆（有造型的）"", ""notes"": ""编号: 6-14\n计算规则: 按见光面，延长米计算\n工作内容: 清扫、磨砂纸、润油粉、刮腻子、刷底漆、面漆等"", ""price"": 7.00553, ""source"": ""imported"", ""spec"": ""1、清扫、磨砂纸、润油粉、刮腻子、刷底漆、面漆等\n2、油漆为油性漆"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 7.00553, ""subcontract_labor_price"": 4.598, ""subcontract_main_material_price"": 2.40753, ""unit"": ""m""}, ""right"": {""category"": ""第六章、 油漆、涂料、裱糊工程"", ""client_auxiliary_material_price"": null, ""client_labor_price"": 9.075, ""client_main_material_price"": 4.81557, ""client_tax_excluded_price"": 15.0, ""crew_benchmark_price"": 12.0, ""id"": 158, ""item_name"": ""50～100mm宽以内木线条油清漆（有造型的）"", ""notes"": ""编号: 6-15\n计算规则: 按见光面，延长米计算\n工作内容: 清扫、磨砂纸、润油粉、刮腻子、刷底漆、面漆等"", ""price"": 11.1125, ""source"": ""imported"", ""spec"": ""1、清扫、磨砂纸、润油粉、刮腻子、刷底漆、面漆等\n2、油漆为油性漆"", ""status"": ""active"", ""subcategory"": """", ""subcontract_auxiliary_material_price"": 0.0, ""subcontract_composite_price"": 11.1125, ""subcontract_labor_price"": 7.26, ""subcontract_main_material_price"": 3.85245, ""unit"": ""m""}, ""similarity"": 0.9158}",请人工确认是否为合理拆分，或后续需要合并/补充规格说明。,cost_department,,
